monthly_income,repayment_history_score,utility_bill_regularity,years_in_business,debt_to_income_ratio,group_membership,income_stability_score,repaid_on_time
79846.7,0.3369,0.72,20,0.7207,0,0.478,0
86095.25,0.7767,0.6212,3,0.169,1,0.8165,1
42710.7,0.0955,0.5299,12,0.8914,0,0.2142,0
83302.7,0.7404,0.5783,14,0.0295,1,0.8553,1
57329.01,0.2825,0.6895,16,0.4979,0,0.9504,0
63761.32,0.1356,0.8633,0,0.1512,0,0.2131,0
10596.96,0.6782,0.3363,13,0.3672,1,0.2427,0
24147.41,0.4698,0.4597,3,0.1332,1,0.9637,0
57341.62,0.5301,0.6359,8,0.1744,0,0.4341,0
10586.1,0.5205,0.3142,1,0.0549,1,0.8352,0
75437.45,0.0594,0.1788,1,0.0072,0,0.8424,0
84805.42,0.0514,0.9662,16,0.6474,0,0.3109,0
92434.42,0.6012,0.1947,15,0.4081,1,0.1788,0
14668.0,0.6239,0.2327,18,0.041,1,0.3665,0
94273.42,0.0472,0.6187,14,0.8451,0,0.5919,0
11423.9,0.3784,0.0774,12,0.599,1,0.4971,0
50035.34,0.6129,0.034,2,0.2378,0,0.7368,0
84823.85,0.6567,0.064,16,0.3948,0,0.5488,0
11679.56,0.8283,0.1233,4,0.4403,0,0.8055,0
6731.95,0.4207,0.4292,2,0.5129,0,0.1039,0
7370.03,0.5483,0.8293,15,0.7717,1,0.4391,1
53570.67,0.5786,0.342,12,0.5309,0,0.0161,0
82101.69,0.312,0.4275,3,0.8809,0,0.1208,0
17105.53,0.0538,0.6003,11,0.6541,1,0.3315,0
16837.97,0.0042,0.3021,14,0.8897,1,0.9015,0
59011.95,0.8361,0.4325,10,0.4957,0,0.3802,0
27258.08,0.2002,0.3863,15,0.6106,1,0.2735,0
74370.3,0.6303,0.3419,10,0.6641,1,0.6708,1
95215.36,0.577,0.3884,7,0.6793,1,0.7035,0
77773.17,0.3996,0.0111,4,0.022,1,0.4813,0
88331.66,0.8335,0.8863,5,0.1147,1,0.2885,1
54360.68,0.6984,0.9773,16,0.205,1,0.3018,0
84070.33,0.0227,0.8625,7,0.2443,0,0.1855,0
22375.8,0.7767,0.0057,15,0.8148,1,0.3626,0
11493.05,0.507,0.7509,7,0.6503,0,0.1683,0
67315.55,0.347,0.5731,11,0.129,1,0.6429,0
9935.49,0.7269,0.0942,12,0.3837,0,0.8947,0
89785.73,0.6861,0.9329,10,0.2188,0,0.2543,1
70697.64,0.3106,0.7762,15,0.7469,1,0.2422,0
95459.07,0.983,0.1453,19,0.826,0,0.8982,0
34819.23,0.6487,0.964,18,0.1479,0,0.568,1
51185.04,0.6058,0.1262,19,0.3749,1,0.7298,0
75460.58,0.0699,0.4547,0,0.8576,1,0.8891,0
28064.0,0.2793,0.159,15,0.5914,0,0.665,0
56475.64,0.447,0.1502,15,0.7813,1,0.7425,0
67649.39,0.6306,0.9678,8,0.3219,0,0.3869,1
97986.82,0.5128,0.5721,6,0.1887,1,0.9382,0
75746.81,0.763,0.2592,1,0.6222,1,0.7039,0
16222.43,0.2626,0.7764,17,0.1237,0,0.0717,0
50156.68,0.7022,0.8752,17,0.7559,1,0.5952,0
60933.22,0.8166,0.9176,1,0.6794,1,0.0947,0
18929.2,0.765,0.933,12,0.2744,0,0.5221,1
46036.78,0.7708,0.9056,11,0.4488,0,0.0885,1
31980.55,0.8885,0.6389,3,0.7193,1,0.6272,0
16288.62,0.0842,0.3425,11,0.8414,1,0.4564,0
53643.98,0.6972,0.9256,17,0.3169,0,0.5531,1
20735.14,0.9687,0.1225,6,0.711,1,0.649,0
61101.05,0.5737,0.1688,15,0.175,0,0.2503,0
21121.21,0.2173,0.4338,20,0.8132,0,0.3195,0
73741.52,0.9988,0.2837,9,0.6176,1,0.4821,0
23547.95,0.1747,0.6157,2,0.1375,1,0.5663,0
90147.08,0.3356,0.9053,6,0.6658,1,0.9236,1
7489.89,0.1721,0.491,2,0.6517,1,0.3519,0
54589.75,0.4645,0.5539,7,0.6681,0,0.5917,1
35409.95,0.4189,0.4231,13,0.3104,1,0.9225,0
26382.27,0.4912,0.7076,4,0.6658,1,0.7178,0
49802.26,0.928,0.1007,10,0.7439,0,0.3283,0
84991.86,0.4783,0.0486,20,0.3124,1,0.4147,0
91951.33,0.5146,0.6413,5,0.1872,0,0.8788,0
33808.62,0.8867,0.5349,18,0.7991,0,0.4377,1
19653.14,0.8178,0.4074,6,0.5586,0,0.252,0
73413.34,0.2397,0.334,12,0.4143,0,0.5231,0
60289.88,0.0129,0.0518,3,0.7918,1,0.186,0
24096.53,0.6295,0.6806,5,0.1224,1,0.582,1
77228.1,0.8448,0.4215,18,0.7295,0,0.9915,1
54298.39,0.5529,0.4453,12,0.4417,1,0.9693,0
67072.54,0.2112,0.8934,11,0.0383,1,0.6138,0
39137.21,0.7414,0.7375,10,0.8754,0,0.8863,0
46714.27,0.6695,0.2194,5,0.7003,1,0.8152,0
22132.5,0.565,0.6572,19,0.1933,1,0.9507,1
76869.01,0.8633,0.1323,8,0.8313,0,0.8731,1
19916.08,0.7842,0.1941,0,0.8418,0,0.8998,0
78938.75,0.668,0.7141,19,0.7204,1,0.2295,0
80810.75,0.6648,0.1259,0,0.1145,0,0.158,0
75927.09,0.6622,0.2802,18,0.1677,0,0.044,0
6845.16,0.5252,0.8981,5,0.6786,0,0.6593,0
30947.66,0.4639,0.7383,1,0.8224,0,0.9335,0
49492.09,0.7096,0.9295,4,0.1935,1,0.9938,1
61576.72,0.6105,0.8818,13,0.4147,0,0.8523,1
92326.1,0.49,0.3126,11,0.1393,0,0.831,0
40682.57,0.1267,0.6324,3,0.4302,1,0.5189,0
88127.22,0.7019,0.3787,6,0.5783,1,0.452,0
20525.78,0.646,0.6971,4,0.0167,1,0.6403,1
40271.65,0.3422,0.3485,13,0.5786,1,0.0227,0
9966.79,0.3563,0.0013,18,0.5758,0,0.7943,0
75536.48,0.2467,0.0939,5,0.4095,1,0.6575,0
19312.01,0.9619,0.771,18,0.8059,0,0.17,0
29416.9,0.8602,0.084,8,0.1213,0,0.6357,0
78647.16,0.561,0.5994,1,0.0462,0,0.5995,1
55798.09,0.4017,0.8578,6,0.4462,1,0.788,0
6327.41,0.7368,0.7411,18,0.4797,1,0.8375,1
5212.34,0.5277,0.4134,16,0.24,0,0.2534,0
53512.76,0.9759,0.2086,15,0.8655,0,0.8145,0
33970.77,0.0551,0.9225,8,0.2284,1,0.1821,0
22129.59,0.0343,0.5664,16,0.2431,1,0.3942,1
63291.42,0.5686,0.4054,14,0.7299,1,0.4926,0
26701.46,0.2033,0.9421,16,0.8305,1,0.8049,0
61259.68,0.6043,0.215,11,0.4825,0,0.9011,0
41030.27,0.7814,0.4423,10,0.0171,0,0.0172,0
22740.89,0.1381,0.1086,20,0.3199,1,0.7372,0
18119.95,0.4406,0.1249,19,0.2015,1,0.8775,0
27501.76,0.6887,0.3986,11,0.4599,0,0.9543,0
7834.05,0.8339,0.6997,4,0.6143,1,0.2679,0
34272.06,0.4963,0.3389,8,0.3532,0,0.173,0
90685.7,0.2062,0.6896,10,0.4836,1,0.4989,0
83979.4,0.5858,0.8052,14,0.6839,1,0.901,0
40340.36,0.4545,0.8776,6,0.2215,1,0.3156,0
59704.19,0.7719,0.0447,0,0.1764,0,0.5051,0
58899.25,0.5556,0.7737,17,0.7251,0,0.9956,0
83730.07,0.2794,0.1471,19,0.0333,1,0.456,1
27447.56,0.7544,0.6983,1,0.1355,1,0.6283,1
33156.81,0.5177,0.3717,6,0.0111,0,0.9956,0
33669.62,0.1775,0.7078,9,0.4998,0,0.3673,0
8882.65,0.5631,0.2138,15,0.5401,1,0.2729,0
34895.35,0.9483,0.645,16,0.4779,1,0.2827,1
88401.81,0.7055,0.1255,7,0.3728,1,0.617,0
91638.83,0.2988,0.1697,6,0.4761,0,0.1627,0
15415.36,0.7109,0.6145,8,0.1745,0,0.1645,1
48515.56,0.2826,0.3368,5,0.7436,0,0.2601,0
41228.15,0.5427,0.7038,9,0.8827,0,0.5409,0
51489.12,0.5266,0.6852,5,0.4866,0,0.8442,0
57698.35,0.2474,0.6216,1,0.3369,0,0.5293,0
6924.58,0.3479,0.7305,14,0.7126,0,0.7826,0
85013.01,0.9422,0.7939,16,0.1738,1,0.9576,1
97498.09,0.2506,0.9114,6,0.2887,0,0.74,0
67073.46,0.801,0.0805,8,0.846,1,0.6428,1
67742.96,0.6674,0.5715,8,0.1677,0,0.0082,1
55158.09,0.5326,0.7488,0,0.1009,1,0.4484,0
36755.97,0.1375,0.2169,11,0.4917,1,0.268,0
19152.89,0.2046,0.2636,9,0.5287,1,0.5124,0
60486.02,0.179,0.267,19,0.5374,1,0.9511,0
9269.43,0.5868,0.5723,7,0.148,0,0.3204,1
83327.74,0.9734,0.3662,16,0.649,0,0.1608,0
44986.61,0.8772,0.6661,8,0.2181,0,0.8259,1
44401.65,0.0253,0.6102,3,0.8533,1,0.9906,0
36081.23,0.2737,0.6571,7,0.2052,0,0.7801,0
97088.62,0.1573,0.2523,18,0.0156,1,0.1384,0
21617.11,0.9757,0.7674,5,0.5111,1,0.5507,0
19374.24,0.2356,0.664,17,0.1826,0,0.4052,0
20725.49,0.2013,0.1306,13,0.5657,1,0.6334,0
67560.11,0.6209,0.2002,15,0.2063,1,0.6686,0
99230.06,0.5562,0.301,15,0.3853,1,0.8071,0
27370.14,0.2259,0.936,10,0.1616,0,0.2401,0
91033.65,0.6704,0.3263,12,0.3859,0,0.9647,0
31468.57,0.097,0.0199,1,0.1229,1,0.2147,1
66550.49,0.0194,0.1416,14,0.3042,0,0.1241,0
8847.4,0.0824,0.0322,14,0.179,1,0.8289,0
52087.13,0.3649,0.4028,2,0.7345,1,0.4632,0
67184.15,0.975,0.7972,10,0.6564,0,0.4902,0
55950.38,0.5472,0.4504,10,0.1501,0,0.3187,0
27594.36,0.7547,0.839,6,0.0746,1,0.0464,1
83707.21,0.3215,0.0475,1,0.0232,1,0.1936,0
97162.97,0.7193,0.4697,0,0.204,0,0.7616,1
48623.63,0.9662,0.7871,4,0.4322,1,0.2244,1
65412.33,0.3578,0.6747,4,0.3599,1,0.9927,0
80089.26,0.9991,0.8528,4,0.8743,1,0.7862,0
27941.46,0.6384,0.2738,12,0.713,0,0.8486,0
87122.79,0.7486,0.5009,8,0.0704,1,0.8733,1
31619.09,0.2522,0.6769,2,0.143,1,0.7189,1
78703.93,0.6431,0.1685,1,0.0239,0,0.4662,0
15649.43,0.511,0.8158,13,0.1244,1,0.917,0
32396.74,0.9564,0.3115,19,0.4765,0,0.4265,0
55693.89,0.9047,0.0933,17,0.0691,0,0.0958,0
54867.6,0.3967,0.7657,15,0.0539,0,0.5964,0
85790.96,0.9469,0.705,6,0.1063,1,0.1056,1
99632.09,0.8848,0.8837,14,0.6025,1,0.6554,0
15185.03,0.5904,0.8921,1,0.0174,0,0.9975,1
30781.87,0.0821,0.2785,3,0.8727,1,0.6752,0
38971.83,0.1608,0.6414,2,0.3427,1,0.2106,0
50497.25,0.0769,0.9991,3,0.3029,1,0.1379,0
51921.43,0.108,0.2438,7,0.4273,1,0.3564,1
86338.53,0.977,0.4729,0,0.4661,1,0.1458,0
78203.13,0.2122,0.9102,17,0.378,0,0.5697,1
6790.9,0.6909,0.1031,15,0.4377,0,0.7831,0
48227.07,0.6365,0.9282,13,0.3058,0,0.6581,1
63717.01,0.6311,0.4882,3,0.2898,1,0.6172,1
48737.58,0.2067,0.893,18,0.0246,0,0.4356,0
17411.3,0.5793,0.6214,0,0.6046,0,0.1727,0
42760.04,0.6255,0.6714,20,0.5555,1,0.6378,0
44107.29,0.5704,0.773,15,0.6019,0,0.4193,0
22833.01,0.1862,0.0671,4,0.8469,1,0.3055,0
76849.18,0.7231,0.6278,4,0.4258,0,0.6593,1
35533.06,0.0732,0.9239,14,0.7936,0,0.3785,0
60953.79,0.5912,0.9561,16,0.3995,1,0.1683,1
53994.37,0.4363,0.9683,9,0.4299,0,0.4835,0
88355.57,0.2503,0.6458,1,0.5697,0,0.2892,0
16591.42,0.8074,0.6333,10,0.1943,1,0.7335,1
15854.99,0.1759,0.5525,10,0.1956,0,0.0471,0
33530.37,0.933,0.6076,6,0.4588,0,0.8528,1
45965.42,0.8846,0.6121,18,0.0617,1,0.4613,1
33361.51,0.3606,0.0424,7,0.213,0,0.0159,0
77502.77,0.3052,0.0889,5,0.7141,0,0.1334,0
28300.26,0.1375,0.6194,14,0.4174,1,0.9454,1
13053.6,0.9163,0.3142,12,0.024,0,0.537,0
44310.98,0.6275,0.3014,13,0.0547,0,0.7685,0
78471.03,0.0318,0.1934,10,0.8276,1,0.8828,0
85803.38,0.511,0.8011,6,0.861,1,0.3203,0
74667.76,0.0858,0.9643,5,0.577,1,0.5469,0
57999.23,0.5738,0.6278,2,0.1665,0,0.6503,1
73798.21,0.509,0.9454,3,0.3313,1,0.8416,0
69732.01,0.0828,0.8839,12,0.2749,1,0.4201,0
27264.83,0.8159,0.2179,8,0.7066,1,0.9518,0
57322.09,0.2623,0.1535,15,0.4834,0,0.6071,0
78207.89,0.5415,0.2116,16,0.7017,0,0.8739,0
35126.46,0.639,0.0962,11,0.3245,0,0.0834,0
67127.45,0.9623,0.5829,2,0.7826,0,0.4633,0
50740.64,0.4938,0.2827,0,0.3862,0,0.1792,0
52800.09,0.9173,0.9129,4,0.3756,0,0.9119,1
13555.23,0.3549,0.6134,5,0.4402,1,0.235,1
68290.63,0.8574,0.3596,1,0.5326,0,0.713,0
87240.27,0.2358,0.9846,16,0.8047,1,0.0629,0
18435.97,0.7075,0.9532,7,0.412,1,0.2008,1
39780.04,0.0886,0.7786,15,0.8371,0,0.3199,1
9623.41,0.9861,0.7917,4,0.3543,0,0.7819,0
7815.03,0.9539,0.9773,0,0.2921,1,0.2512,1
99017.56,0.4422,0.6005,2,0.2655,0,0.8169,0
51879.79,0.5239,0.88,9,0.019,0,0.7886,0
38774.31,0.5978,0.0648,10,0.7642,0,0.9922,0
31113.32,0.275,0.5541,9,0.0713,0,0.6771,0
98101.2,0.6745,0.5025,20,0.3009,1,0.6374,1
28963.82,0.6986,0.0377,13,0.2254,0,0.6015,0
73942.3,0.5251,0.087,15,0.67,0,0.1096,0
31957.02,0.1477,0.0218,2,0.8393,1,0.5132,0
11696.5,0.9192,0.294,9,0.735,1,0.8515,0
69911.28,0.115,0.0535,13,0.288,0,0.0209,0
5154.93,0.6292,0.4232,12,0.4102,0,0.1267,0
69196.11,0.1031,0.8127,19,0.2223,0,0.6005,1
28785.78,0.1461,0.6138,9,0.8316,0,0.847,0
75879.9,0.0205,0.6738,7,0.1069,1,0.3073,1
78126.27,0.3634,0.0315,19,0.8568,0,0.8715,0
73790.19,0.6396,0.8395,7,0.7323,1,0.3375,1
7325.93,0.5215,0.1462,11,0.6404,0,0.4655,0
71854.98,0.6745,0.3027,0,0.6966,0,0.953,0
99063.83,0.675,0.5168,3,0.3054,0,0.4176,1
28049.41,0.1402,0.93,1,0.2663,1,0.5995,0
31052.66,0.0573,0.9981,8,0.3433,1,0.9355,0
82285.02,0.6254,0.7827,19,0.1635,0,0.2644,0
20237.7,0.6532,0.7293,1,0.6717,1,0.0919,0
67755.45,0.5567,0.5277,20,0.4275,0,0.958,1
76727.51,0.2458,0.6656,18,0.7972,1,0.5598,0
8530.26,0.8108,0.1444,0,0.7905,0,0.9658,0
57607.4,0.0757,0.2692,0,0.1403,0,0.8667,0
59708.34,0.6323,0.9846,18,0.1969,1,0.5946,1
33827.08,0.1204,0.9796,12,0.3696,0,0.4713,0
88252.74,0.6544,0.323,3,0.1069,1,0.4803,0
20461.22,0.4177,0.241,20,0.6205,0,0.166,1
39598.5,0.7181,0.2295,11,0.6638,0,0.4536,0
85623.53,0.0522,0.4849,13,0.6492,0,0.8217,0
23111.06,0.5551,0.2238,14,0.4232,0,0.9888,0
83030.54,0.1449,0.6485,4,0.7589,0,0.9603,0
12511.57,0.6824,0.0748,7,0.5453,0,0.9622,0
51476.76,0.12,0.1037,2,0.8943,0,0.019,0
12156.41,0.0736,0.2769,11,0.7339,1,0.5158,0
69400.84,0.7131,0.7774,20,0.65,1,0.2001,0
80107.14,0.0635,0.3233,13,0.111,1,0.6153,0
85736.56,0.2245,0.4708,14,0.7493,1,0.9458,0
98219.91,0.8247,0.6566,4,0.275,1,0.8767,1
68841.49,0.8097,0.7885,11,0.377,0,0.8666,1
78060.88,0.8541,0.3071,20,0.4165,1,0.3657,0
53047.04,0.3261,0.731,1,0.2982,0,0.5012,0
91710.01,0.528,0.2861,4,0.0976,1,0.2819,0
66157.05,0.7733,0.6445,15,0.1794,0,0.5539,1
88937.38,0.137,0.4509,0,0.7231,1,0.3034,0
27367.94,0.7244,0.9266,4,0.587,0,0.8087,0
52190.09,0.0975,0.9821,19,0.8486,1,0.4644,0
74332.8,0.9133,0.7741,0,0.739,0,0.7004,0
24258.57,0.6373,0.9155,9,0.362,0,0.8727,1
25077.28,0.4933,0.1365,6,0.7076,0,0.2997,0
97914.06,0.4847,0.6545,8,0.5188,1,0.6221,0
46287.98,0.1814,0.1984,5,0.2577,0,0.8458,0
22272.47,0.3459,0.277,5,0.8776,0,0.9507,0
36489.07,0.7271,0.5228,15,0.8356,1,0.1631,0
42750.73,0.5409,0.742,0,0.101,0,0.6814,0
64193.1,0.5293,0.7215,2,0.7555,1,0.4352,0
92686.39,0.1952,0.8695,5,0.0699,0,0.2855,0
98726.06,0.6904,0.5593,17,0.8359,0,0.1577,0
66911.38,0.392,0.9263,8,0.5617,0,0.5854,0
71492.62,0.1828,0.8879,0,0.1499,0,0.3341,0
35573.77,0.9438,0.8491,10,0.7355,1,0.6679,0
86430.07,0.5068,0.2295,13,0.4642,1,0.281,0
25690.84,0.528,0.5314,9,0.0536,0,0.0006,0
15106.16,0.9814,0.7362,1,0.7186,0,0.7672,1
97459.32,0.3664,0.9761,18,0.7095,0,0.1613,0
87093.17,0.943,0.0116,18,0.4339,1,0.2525,0
33846.29,0.6949,0.3271,19,0.658,1,0.2354,0
69141.22,0.6331,0.3424,20,0.0361,0,0.3422,0
49366.74,0.2344,0.2885,6,0.2863,1,0.4853,0
35697.18,0.0518,0.8174,8,0.6059,0,0.8125,0
32243.55,0.4378,0.0451,20,0.2075,0,0.6502,0
17922.61,0.0102,0.3594,9,0.4054,1,0.146,1
57185.22,0.071,0.7117,18,0.8388,0,0.1837,0
47426.69,0.5953,0.4067,13,0.7441,0,0.8471,0
53657.71,0.7245,0.1441,19,0.5022,0,0.2499,1
25458.93,0.1679,0.6109,0,0.519,1,0.2187,0
94168.01,0.7325,0.5226,14,0.7983,1,0.0036,0
65666.16,0.9497,0.9818,16,0.7768,1,0.7741,0
90462.06,0.7432,0.7485,4,0.0795,0,0.7385,1
15380.76,0.7847,0.9862,15,0.419,0,0.3476,1
64170.84,0.7007,0.1864,4,0.1718,1,0.0073,0
85698.87,0.2247,0.7616,19,0.0749,1,0.7856,0
36437.47,0.3609,0.5516,19,0.2632,0,0.0994,0
23538.6,0.9493,0.7125,0,0.5496,0,0.4605,0
30177.02,0.6612,0.4676,10,0.7149,1,0.8401,0
30928.7,0.789,0.2124,8,0.8212,1,0.2443,0
47483.9,0.9687,0.0457,18,0.3807,0,0.3797,0
35966.54,0.2314,0.8383,6,0.3801,0,0.6609,0
30771.04,0.3217,0.8148,15,0.1379,0,0.6732,0
66608.67,0.6448,0.1625,2,0.1754,0,0.4627,0
10038.08,0.0244,0.6452,4,0.0922,0,0.4338,0
37334.56,0.5712,0.7377,20,0.8783,0,0.4195,0
70526.44,0.8087,0.5576,8,0.1148,0,0.486,0
21705.73,0.6104,0.3172,16,0.681,1,0.3466,0
25988.15,0.2954,0.8809,20,0.286,1,0.2564,0
24063.33,0.7241,0.6424,20,0.4834,0,0.3161,1
5087.98,0.146,0.7202,0,0.7854,1,0.4778,0
50007.94,0.8948,0.6521,4,0.8426,1,0.3821,1
8701.08,0.1009,0.7213,15,0.2162,0,0.5855,0
30929.28,0.8635,0.1451,19,0.8201,0,0.6311,0
99506.33,0.4978,0.9226,20,0.2268,1,0.9961,0
92247.64,0.4286,0.2858,15,0.7243,0,0.6152,0
25432.2,0.5007,0.8366,2,0.0137,0,0.7346,0
34450.23,0.2002,0.8934,15,0.4817,1,0.098,0
49051.94,0.4577,0.6512,5,0.6532,1,0.7604,0
85219.29,0.8497,0.5983,16,0.755,0,0.5089,0
81251.36,0.801,0.109,11,0.757,0,0.8666,0
16992.94,0.163,0.4362,3,0.269,0,0.9709,0
16822.64,0.6734,0.6116,17,0.7678,0,0.2304,0
44589.56,0.8568,0.0819,20,0.2913,0,0.9287,0
87659.06,0.8198,0.1115,10,0.2104,0,0.6716,0
88798.07,0.4256,0.9935,17,0.0013,0,0.7391,0
15199.76,0.0481,0.3322,1,0.2121,0,0.4724,0
59558.24,0.9312,0.3497,5,0.1066,0,0.3548,1
19789.14,0.3959,0.2515,2,0.6074,1,0.8,0
70182.28,0.361,0.646,5,0.1303,1,0.022,0
92061.16,0.7595,0.4731,7,0.5268,0,0.5406,0
48203.08,0.264,0.7904,9,0.1138,1,0.0738,0
12892.86,0.8347,0.5125,6,0.634,0,0.2546,0
60029.15,0.0761,0.0154,11,0.257,1,0.7252,0
43809.08,0.7407,0.4827,4,0.2778,1,0.7547,1
82035.38,0.9658,0.0552,7,0.5763,0,0.889,0
37332.72,0.9958,0.8268,17,0.8451,0,0.7154,0
88115.23,0.9238,0.1137,11,0.8924,0,0.6747,0
31001.54,0.8708,0.217,0,0.3215,0,0.9451,0
19964.18,0.2789,0.46,6,0.8517,0,0.5374,0
34115.64,0.9666,0.1952,17,0.5511,1,0.6539,0
8317.0,0.9279,0.5392,3,0.8158,1,0.8681,0
31718.37,0.5344,0.4607,19,0.0251,0,0.7637,0
67711.18,0.4021,0.9525,6,0.0299,0,0.7699,1
18516.88,0.1093,0.0884,13,0.0671,1,0.5368,0
15579.67,0.5906,0.5767,9,0.724,1,0.5278,0
17576.6,0.7005,0.7204,13,0.1242,1,0.6487,1
12367.41,0.404,0.1276,16,0.1589,1,0.7005,1
88090.36,0.406,0.6365,3,0.5269,0,0.5461,0
94690.94,0.5733,0.8642,7,0.8617,1,0.1855,0
9423.31,0.0278,0.7876,11,0.5104,0,0.2484,0
77206.82,0.9579,0.9352,5,0.6593,1,0.4931,1
75029.42,0.2899,0.7206,7,0.169,0,0.2041,0
99706.4,0.1409,0.394,18,0.8228,0,0.4235,0
38047.71,0.0055,0.9205,4,0.0503,1,0.1471,0
32123.35,0.8569,0.2254,3,0.2545,1,0.1462,0
48042.8,0.8632,0.5837,12,0.4084,1,0.8432,1
86374.64,0.0953,0.7657,2,0.2036,1,0.5422,0
74216.4,0.1522,0.8723,0,0.5974,1,0.7804,0
49804.26,0.4479,0.9165,18,0.6109,0,0.0115,0
28233.47,0.1857,0.085,5,0.1907,0,0.2856,0
74066.5,0.7358,0.7261,2,0.0077,0,0.0177,1
86180.05,0.058,0.2041,13,0.0669,1,0.0034,1
42995.37,0.5497,0.7791,10,0.0004,0,0.032,0
68515.62,0.3828,0.7007,9,0.8149,0,0.5215,0
43020.14,0.4649,0.1814,9,0.5595,1,0.0908,0
50456.88,0.4248,0.8328,3,0.1246,1,0.7984,0
54866.49,0.1532,0.4618,18,0.0833,0,0.5162,0
78693.95,0.2203,0.5439,0,0.7358,0,0.2454,1
97863.07,0.0648,0.9714,10,0.7299,0,0.8387,0
47214.79,0.1153,0.6566,5,0.8346,1,0.5096,0
37519.93,0.9779,0.5886,13,0.1433,1,0.3508,0
40491.15,0.2798,0.0168,11,0.47,0,0.568,0
17719.46,0.307,0.1992,8,0.1093,1,0.6726,0
33209.18,0.1271,0.0266,11,0.7161,0,0.5588,0
13212.5,0.7552,0.3333,4,0.3712,1,0.9328,1
45649.96,0.9241,0.3445,2,0.6262,0,0.354,0
20898.94,0.7898,0.5303,19,0.0273,0,0.4099,1
37908.64,0.6126,0.6898,12,0.7001,1,0.8589,0
80389.89,0.8132,0.1793,13,0.2065,1,0.6375,0
28363.13,0.4042,0.6017,20,0.7585,1,0.9663,0
63129.99,0.8595,0.917,18,0.1673,0,0.7922,1
90612.23,0.7985,0.185,12,0.7111,1,0.5129,0
58858.27,0.0017,0.6591,16,0.1207,0,0.6347,0
23410.3,0.4878,0.0456,11,0.5971,0,0.4061,0
37752.79,0.2646,0.5311,4,0.7013,0,0.1276,0
61085.07,0.0862,0.7415,13,0.3476,1,0.4071,0
53128.06,0.8462,0.034,19,0.2199,1,0.2815,0
19118.88,0.0079,0.3337,18,0.3101,0,0.6781,0
47445.65,0.7302,0.878,10,0.2669,1,0.6692,1
56591.34,0.9882,0.2255,19,0.5698,1,0.9374,0
30396.61,0.482,0.7229,4,0.0401,1,0.0795,0
63182.32,0.3712,0.6122,0,0.0373,0,0.4676,0
11665.21,0.6058,0.1637,8,0.259,0,0.3986,0
36977.67,0.8047,0.7417,4,0.2493,1,0.5274,0
81406.3,0.2403,0.5321,20,0.1594,1,0.1196,0
29632.06,0.2507,0.112,2,0.6451,1,0.4914,0
62491.8,0.6072,0.9494,11,0.0214,1,0.657,0
43952.82,0.9399,0.492,16,0.8318,0,0.3138,0
35063.71,0.2984,0.7451,2,0.6817,0,0.6504,0
92032.51,0.3768,0.2177,0,0.3627,1,0.2657,0
37609.86,0.9933,0.1372,11,0.773,1,0.3693,0
27484.21,0.1762,0.7413,18,0.5563,0,0.9073,0
91383.62,0.077,0.6738,0,0.5132,0,0.0251,0
75864.71,0.5898,0.2741,0,0.2817,0,0.2728,0
69770.97,0.0243,0.7463,19,0.5968,1,0.9357,0
9705.82,0.1804,0.505,12,0.1257,0,0.147,0
17464.47,0.6222,0.3486,14,0.4724,1,0.3974,0
65642.3,0.6595,0.7869,5,0.1045,0,0.4541,1
24896.12,0.5104,0.6168,6,0.4006,0,0.6526,0
26435.61,0.3837,0.5073,9,0.5546,0,0.6118,0
79018.16,0.5762,0.7731,4,0.14,0,0.6268,1
32162.87,0.6434,0.5448,9,0.1999,1,0.9404,1
11800.79,0.8035,0.9385,20,0.7319,1,0.3928,0
8461.03,0.7928,0.8181,15,0.2301,1,0.4898,1
47101.91,0.6648,0.3582,18,0.086,1,0.964,0
63627.21,0.8942,0.4649,10,0.2976,0,0.1282,1
87544.1,0.838,0.9573,16,0.8416,0,0.9482,0
15526.42,0.1332,0.8952,8,0.6244,1,0.9483,0
23683.92,0.9567,0.1912,12,0.5179,1,0.9535,0
55331.06,0.8917,0.2743,15,0.7564,1,0.067,0
39590.29,0.3209,0.3644,17,0.5942,1,0.5776,0
50841.06,0.0202,0.8798,19,0.73,0,0.8382,0
92791.84,0.604,0.9274,2,0.5914,0,0.3137,0
56764.71,0.4384,0.8023,16,0.7778,0,0.5906,0
44436.46,0.7496,0.2757,14,0.5616,0,0.2564,0
98996.79,0.5246,0.8871,15,0.2384,1,0.1296,0
11195.49,0.0765,0.0329,0,0.037,0,0.8523,1
93550.78,0.2447,0.4228,10,0.0948,0,0.9812,0
52657.87,0.8825,0.3776,20,0.4612,1,0.0697,0
52856.85,0.0377,0.5352,18,0.8746,0,0.1213,0
92586.61,0.7367,0.5606,4,0.6835,0,0.5886,1
53195.78,0.2919,0.2254,10,0.6979,1,0.0863,0
46648.67,0.4526,0.2046,18,0.5974,1,0.6312,0
30886.42,0.531,0.8036,19,0.8131,1,0.7195,0
67587.59,0.2501,0.0762,6,0.6619,0,0.4146,0
59116.28,0.652,0.4933,16,0.2325,1,0.7562,1
25362.82,0.6934,0.1916,17,0.4495,0,0.1136,0
72394.23,0.0851,0.3196,3,0.3639,1,0.3012,0
66188.25,0.3739,0.2773,0,0.1489,1,0.8076,0
42746.72,0.7444,0.7085,0,0.2001,0,0.0883,1
